"Index","date","strong_team","weak_team","strong_score","weak_score","tournament","strong_overall","weak_overall","strong_attack","weak_attack","strong_midfield","weak_midfield","strong_deffense","weak_deffense","strong_bu_speed","weak_bu_speed","strong_bu_passing","weak_bu_passing","strong_bu_positioning","weak_bu_positioning","strong_cc_crossing","weak_cc_crossing","strong_cc_passing","weak_cc_passing","strong_cc_shooting","weak_cc_shooting","strong_cc_positioning","weak_cc_positioning","strong_aggression","weak_aggression","strong_preassure","weak_preassure","strong_avg_age","weak_avg_age","win","dif_overall","dif_attack","dif_midfield","dif_deffense","dif_bu_speed","dif_bu_passing","dif_cc_crossing","dif_cc_passing","dif_cc_shooting","dif_aggression","dif_preassure","dif_avg_age"
"1074",2017-06-22,"Germany","Chile",1,1,"Confederations Cup",85,79,82,79,86,80,84,77,63,64,42,38,"Organised","Organised",48,42,48,63,63,64,"Organised","Organised",58,65,52,59,24.65,28.87,0,6,3,6,7,-1,4,6,-15,-1,-7,-7,-4.22
"1075",2017-06-24,"Mexico","Russia",2,1,"Confederations Cup",78,76,79,76,78,76,74,74,53,45,54,39,"Organised","Organised",58,55,68,60,37,33,"Organised","Organised",58,33,46,30,27.26,26.48,1,2,3,2,0,8,15,3,8,4,25,16,0.780000000000001
"1076",2017-06-25,"Chile","Australia",1,1,"Confederations Cup",79,72,79,71,80,71,77,71,64,34,38,35,"Organised","Organised",42,65,63,47,64,35,"Organised","Organised",65,69,59,68,28.87,25.61,0,7,8,9,6,30,3,-23,16,29,-4,-9,3.26
"1077",2017-06-25,"Germany","Cameroon",3,1,"Confederations Cup",85,71,82,71,86,73,84,71,63,40,42,31,"Organised","Organised",48,68,48,58,63,50,"Organised","Organised",58,54,52,57,24.65,24.3,1,14,11,13,13,23,11,-20,-10,13,4,-5,0.349999999999998
"1078",2017-06-28,"Portugal","Chile",0,0,"Confederations Cup",83,79,85,79,82,80,82,77,57,64,34,38,"Organised","Organised",52,42,34,63,48,64,"Free Form","Organised",47,65,47,59,26.22,28.87,0,4,6,2,5,-7,-4,10,-29,-16,-18,-12,-2.65
"1079",2017-06-29,"Germany","Mexico",4,1,"Confederations Cup",85,78,82,79,86,78,84,74,63,53,42,54,"Organised","Organised",48,58,48,68,63,37,"Organised","Organised",58,58,52,46,24.65,27.26,1,7,3,8,10,10,-12,-10,-20,26,0,6,-2.61
"1080",2017-07-01,"Mexico","Paraguay",2,1,"Friendly",78,75,79,74,78,75,74,72,53,33,54,52,"Organised","Organised",58,32,68,33,37,48,"Organised","Organised",58,45,46,33,27.26,28.09,1,3,5,3,2,20,2,26,35,-11,13,13,-0.829999999999998
"1081",2017-07-02,"Germany","Chile",1,0,"Confederations Cup",85,79,82,79,86,80,84,77,63,64,42,38,"Organised","Organised",48,42,48,63,63,64,"Organised","Organised",58,65,52,59,24.65,28.87,1,6,3,6,7,-1,4,6,-15,-1,-7,-7,-4.22
"1082",2017-07-02,"Portugal","Mexico",2,1,"Confederations Cup",83,78,85,79,82,78,81,74,57,53,34,54,"Organised","Organised",52,58,34,68,48,37,"Free Form","Organised",47,58,47,46,26.74,27.26,1,5,6,4,7,4,-20,-6,-34,11,-11,1,-0.520000000000003
"1083",2017-08-31,"Brazil","Ecuador",2,0,"FIFA World Cup qualification",84,74,87,74,82,76,85,71,62,50,48,64,"Organised","Organised",42,50,57,65,54,50,"Organised","Organised",37,45,61,35,26.35,27.48,1,10,13,6,14,12,-16,-8,-8,4,-8,26,-1.13
"1084",2017-08-31,"Sweden","Bulgaria",2,3,"FIFA World Cup qualification",76,70,77,69,76,70,76,69,49,54,45,54,"Organised","Organised",64,63,43,62,37,33,"Organised","Organised",59,34,42,48,25.74,26.39,0,6,8,6,7,-5,-9,1,-19,4,25,-6,-0.650000000000002
"1085",2017-08-31,"Chile","Paraguay",0,3,"FIFA World Cup qualification",79,75,79,74,80,75,77,72,64,33,38,52,"Organised","Organised",42,32,63,33,64,48,"Organised","Organised",65,45,59,33,28.87,28.09,0,4,5,5,5,31,-14,10,30,16,20,26,0.780000000000001
"1086",2017-08-31,"France","Netherlands",4,0,"FIFA World Cup qualification",83,81,82,81,83,81,81,80,52,45,36,37,"Organised","Organised",57,52,49,55,52,39,"Organised","Organised",55,50,52,48,24.74,25.3,1,2,1,2,1,7,-1,5,-6,13,5,4,-0.560000000000002
"1087",2017-08-31,"Peru","Bolivia",2,1,"FIFA World Cup qualification",70,67,72,71,70,67,68,66,50,48,64,62,"Organised","Organised",50,32,65,66,50,37,"Organised","Organised",45,45,35,34,24.7,27.61,1,3,1,3,2,2,2,18,-1,13,0,1,-2.91
"1088",2017-08-31,"Argentina","Uruguay",0,0,"FIFA World Cup qualification",83,79,87,85,83,76,80,80,32,36,39,55,"Organised","Organised",36,34,34,51,68,37,"Free Form","Organised",64,56,60,44,27.7,27.91,0,4,2,7,0,-4,-16,2,-17,31,8,16,-0.210000000000001
"1089",2017-08-31,"Colombia","Venezuela",0,0,"FIFA World Cup qualification",78,72,79,76,79,71,76,71,50,32,49,33,"Organised","Organised",50,38,50,32,65,32,"Organised","Organised",55,44,45,33,26.61,23.04,0,6,3,8,5,18,16,12,18,33,11,12,3.57
"1090",2017-09-01,"Germany","Czech Republic",2,1,"FIFA World Cup qualification",85,75,82,73,86,75,84,74,63,47,42,50,"Organised","Organised",48,56,48,53,63,52,"Organised","Organised",58,44,52,47,24.65,25.3,1,10,9,11,10,16,-8,-8,-5,11,14,5,-0.650000000000002
"1091",2017-09-01,"Poland","Denmark",0,4,"FIFA World Cup qualification",79,78,82,76,77,79,77,76,55,55,35,56,"Free Form","Organised",47,58,36,46,56,50,"Free Form","Organised",56,55,37,66,27.09,24.83,0,1,6,-2,1,0,-21,-11,-10,6,1,-29,2.26
"1092",2017-09-02,"Spain","Italy",3,0,"FIFA World Cup qualification",85,83,84,82,85,81,85,85,41,52,38,54,"Organised","Organised",41,60,38,42,57,42,"Free Form","Organised",45,44,41,34,26.39,26.09,1,2,2,4,0,-11,-16,-19,-4,15,1,7,0.300000000000001
"1093",2017-09-02,"Austria","Wales",0,1,"FIFA World Cup qualification",77,76,78,76,77,75,77,76,61,60,48,44,"Organised","Organised",54,46,61,53,66,40,"Organised","Organised",63,53,54,48,25.61,25.87,0,1,2,2,1,1,4,8,8,26,10,6,-0.260000000000002
"1094",2017-09-03,"Belgium","Greece",2,1,"FIFA World Cup qualification",84,76,85,77,83,74,84,78,41,55,38,60,"Organised","Organised",33,63,36,60,46,62,"Free Form","Organised",56,56,58,35,26.09,25.7,1,8,8,9,6,-14,-22,-30,-24,-16,0,23,0.390000000000001
"1095",2017-09-03,"Portugal","Hungary",1,0,"FIFA World Cup qualification",83,72,85,72,82,73,81,70,57,61,34,53,"Organised","Organised",52,62,34,62,48,39,"Free Form","Organised",47,45,47,47,26.74,25.74,1,11,13,9,11,-4,-19,-10,-28,9,2,0,1
"1096",2017-09-03,"Netherlands","Bulgaria",3,1,"FIFA World Cup qualification",81,70,81,69,81,70,80,69,45,54,37,54,"Organised","Organised",52,63,55,62,39,33,"Organised","Organised",50,34,48,48,25.3,26.39,1,11,12,11,11,-9,-17,-11,-7,6,16,0,-1.09
"1097",2017-09-04,"Germany","Norway",6,0,"FIFA World Cup qualification",85,73,82,72,86,74,84,71,63,63,42,59,"Organised","Organised",48,52,48,68,63,61,"Organised","Organised",58,47,52,33,24.65,24.91,1,12,10,12,13,0,-17,-4,-20,2,11,19,-0.260000000000002
"1098",2017-09-04,"Czech Republic","Northern Ireland",0,2,"FIFA World Cup qualification",75,71,73,69,75,72,74,72,47,57,50,55,"Organised","Organised",56,45,53,50,52,62,"Organised","Organised",44,50,47,40,25.3,27.52,0,4,4,3,2,-10,-5,11,3,-10,-6,7,-2.22
"1099",2017-09-05,"Argentina","Venezuela",1,1,"FIFA World Cup qualification",83,72,87,76,83,71,80,71,32,32,39,33,"Organised","Organised",36,38,34,32,68,32,"Free Form","Organised",64,44,60,33,27.7,23.04,0,11,11,12,9,0,6,-2,2,36,20,27,4.66
"1100",2017-09-05,"Chile","Bolivia",0,1,"FIFA World Cup qualification",79,67,79,71,80,67,77,66,64,48,38,62,"Organised","Organised",42,32,63,66,64,37,"Organised","Organised",65,45,59,34,28.87,27.61,0,12,8,13,11,16,-24,10,-3,27,20,25,1.26
"1101",2017-09-05,"Brazil","Colombia",1,1,"FIFA World Cup qualification",84,78,87,79,82,79,85,76,62,50,48,49,"Organised","Organised",42,50,57,50,54,65,"Organised","Organised",37,55,61,45,26.35,26.61,0,6,8,3,9,12,-1,-8,7,-11,-18,16,-0.259999999999998
"1102",2017-09-05,"Ecuador","Peru",0,2,"FIFA World Cup qualification",74,70,74,72,76,70,71,68,50,50,64,64,"Organised","Organised",50,50,65,65,50,50,"Organised","Organised",45,45,35,35,27.48,24.7,0,4,2,6,3,0,0,0,0,0,0,0,2.78
"1103",2017-09-05,"Uruguay","Paraguay",2,1,"FIFA World Cup qualification",79,75,85,74,76,75,80,72,36,33,55,52,"Organised","Organised",34,32,51,33,37,48,"Organised","Organised",56,45,44,33,27.91,28.09,1,4,11,1,8,3,3,2,18,-11,11,11,-0.18
"1104",2017-10-05,"Argentina","Peru",0,0,"FIFA World Cup qualification",83,71,87,71,81,72,82,68,36,53,40,49,"Organised","Organised",36,80,36,46,36,56,"Free Form","Organised",66,70,76,66,28.04,25.91,0,12,16,9,14,-17,-9,-44,-10,-20,-4,10,2.13
"1105",2017-10-05,"Brazil","Bolivia",0,0,"FIFA World Cup qualification",84,67,85,75,82,67,85,66,36,50,33,53,"Organised","Organised",33,72,40,46,42,70,"Organised","Organised",73,46,76,44,27.35,26.96,0,17,10,15,19,-14,-20,-39,-6,-28,27,32,0.390000000000001
"1106",2017-10-05,"Chile","Ecuador",2,1,"FIFA World Cup qualification",79,73,79,75,80,75,77,70,40,51,38,53,"Organised","Organised",45,78,35,32,45,70,"Organised","Organised",55,50,68,58,29.78,28.7,1,6,4,5,7,-11,-15,-33,3,-25,5,10,1.08
"1107",2017-10-05,"Colombia","Paraguay",1,2,"FIFA World Cup qualification",78,74,80,75,78,74,77,73,68,50,66,50,"Organised","Organised",45,62,71,36,73,57,"Organised","Organised",41,54,48,59,27.96,27.74,0,4,5,4,4,18,16,-17,35,16,-13,-11,0.220000000000002
"1108",2017-10-05,"England","Slovenia",1,0,"FIFA World Cup qualification",82,74,84,74,82,75,81,73,49,36,52,37,"Organised","Organised",41,46,55,36,49,46,"Organised","Organised",55,66,43,74,25.7,27.22,1,8,10,7,8,13,15,-5,19,3,-11,-31,-1.52
"1109",2017-10-05,"Germany","Northern Ireland",3,1,"FIFA World Cup qualification",85,71,82,68,85,73,83,73,28,53,34,53,"Organised","Organised",40,35,20,39,26,65,"Free Form","Organised",60,39,66,46,25.52,28.52,1,14,14,12,10,-25,-19,5,-19,-39,21,20,-3
"1110",2017-10-05,"Uruguay","Venezuela",0,0,"FIFA World Cup qualification",80,72,85,74,76,71,81,72,51,71,49,68,"Organised","Organised",43,52,67,62,61,62,"Organised","Organised",67,34,44,26,27.39,24.17,0,8,11,5,9,-20,-19,-9,5,-1,33,18,3.22
"1111",2017-10-06,"Turkey","Iceland",0,3,"FIFA World Cup qualification",77,72,78,72,76,74,79,69,37,49,37,52,"Organised","Organised",62,56,32,70,52,44,"Organised","Organised",62,70,58,43,26.22,27.78,0,5,6,2,10,-12,-15,6,-38,8,-8,15,-1.56
"1112",2017-10-07,"France","Bulgaria",1,0,"FIFA World Cup qualification",84,70,84,70,85,70,81,69,35,49,30,50,"Organised","Organised",53,41,24,55,35,47,"Organised","Organised",47,55,47,44,24.87,28.17,1,14,14,15,12,-14,-20,12,-31,-12,-8,3,-3.3
"1113",2017-10-07,"Switzerland","Hungary",5,2,"FIFA World Cup qualification",78,72,74,72,78,72,76,71,53,71,53,66,"Organised","Organised",55,58,59,62,60,69,"Organised","Organised",59,52,46,43,26.87,27.52,1,6,2,6,5,-18,-13,-3,-3,-9,7,3,-0.649999999999999
"1114",2017-10-08,"Denmark","Romania",1,1,"FIFA World Cup qualification",78,73,76,79,78,72,77,71,50,55,53,50,"Organised","Organised",42,65,68,45,45,35,"Organised","Organised",46,45,60,40,26.09,26.52,0,5,-3,6,6,-5,3,-23,23,10,1,20,-0.43
"1115",2017-10-08,"Norway","Northern Ireland",1,0,"FIFA World Cup qualification",73,71,74,68,72,73,73,73,72,53,70,53,"Organised","Organised",55,35,79,39,61,65,"Organised","Organised",69,39,46,46,25.48,28.52,1,2,6,-1,0,19,17,20,40,-4,30,0,-3.04
"1116",2017-10-08,"Slovenia","Scotland",2,2,"FIFA World Cup qualification",74,74,74,74,75,74,73,73,36,53,37,50,"Organised","Organised",46,45,36,49,46,47,"Organised","Organised",66,49,74,44,27.22,28.83,0,0,0,1,0,-17,-13,1,-13,-1,17,30,-1.61
"1117",2017-10-09,"Turkey","Finland",2,2,"FIFA World Cup qualification",77,71,78,71,76,72,79,70,37,49,37,51,"Organised","Organised",62,46,32,52,52,68,"Organised","Organised",62,30,58,25,26.22,27.04,0,6,7,4,9,-12,-14,16,-20,-16,32,33,-0.82
"1118",2017-10-09,"Wales","Ireland",0,1,"FIFA World Cup qualification",75,75,82,76,73,75,77,76,72,53,68,50,"Organised","Organised",49,35,63,31,67,67,"Organised","Organised",53,55,44,67,27.35,29.65,0,0,6,-2,1,19,18,14,32,0,-2,-23,-2.3
"1119",2017-10-10,"Brazil","Chile",3,0,"FIFA World Cup qualification",84,79,85,79,82,80,85,77,36,40,33,38,"Organised","Organised",33,45,40,35,42,45,"Organised","Organised",73,55,76,68,27.35,29.78,1,5,6,2,8,-4,-5,-12,5,-3,18,8,-2.43
"1120",2017-10-10,"Argentina","Ecuador",3,1,"FIFA World Cup qualification",83,73,87,75,81,75,82,70,36,51,40,53,"Organised","Organised",36,78,36,32,36,70,"Free Form","Organised",66,50,76,58,28.04,28.7,1,10,12,6,12,-15,-13,-42,4,-34,16,18,-0.66
"1121",2017-10-10,"Netherlands","Sweden",2,0,"FIFA World Cup qualification",81,76,82,77,81,77,79,76,51,53,51,52,"Organised","Organised",48,55,42,59,63,54,"Organised","Organised",42,55,46,66,25.74,26.61,1,5,5,4,3,-2,-1,-7,-17,9,-13,-20,-0.870000000000001
"1122",2017-10-10,"Paraguay","Venezuela",0,1,"FIFA World Cup qualification",74,72,75,74,74,71,73,72,50,71,50,68,"Organised","Organised",62,52,36,62,57,62,"Organised","Organised",54,34,59,26,27.74,24.17,0,2,1,3,1,-21,-18,10,-26,-5,20,33,3.57
"1123",2017-10-10,"Colombia","Peru",1,1,"FIFA World Cup qualification",78,71,80,71,78,72,77,68,68,53,66,49,"Organised","Organised",45,80,71,46,73,56,"Organised","Organised",41,70,48,66,27.96,25.91,0,7,9,6,9,15,17,-35,25,17,-29,-18,2.05
"1124",2017-10-10,"Portugal","Switzerland",2,0,"FIFA World Cup qualification",82,78,86,74,82,78,80,76,51,53,50,53,"Organised","Organised",58,55,54,59,62,60,"Free Form","Organised",58,59,66,46,27.57,26.87,1,4,12,4,4,-2,-3,3,-5,2,-1,20,0.699999999999999
"1125",2017-10-10,"Uruguay","Bolivia",4,2,"FIFA World Cup qualification",80,67,85,75,76,67,81,66,51,50,49,53,"Organised","Organised",43,72,67,46,61,70,"Organised","Organised",67,46,44,44,27.39,26.96,1,13,10,9,15,1,-4,-29,21,-9,21,0,0.43
"1126",2017-11-08,"Czech Republic","Iceland",2,1,"Friendly",75,72,75,72,73,75,75,69,68,49,71,52,"Organised","Organised",41,56,75,70,62,44,"Organised","Organised",71,70,75,43,25.35,27.78,1,3,3,-2,6,19,19,-15,5,18,1,32,-2.43
"1127",2017-11-09,"Switzerland","Northern Ireland",1,0,"FIFA World Cup qualification",78,71,76,68,78,71,76,73,53,53,53,53,"Organised","Organised",55,35,59,39,60,65,"Organised","Organised",59,39,46,46,26.87,29.04,1,7,8,7,3,0,0,20,20,-5,20,0,-2.17
"1128",2017-11-09,"Turkey","Romania",0,2,"Friendly",77,73,78,79,76,72,79,71,37,55,37,50,"Organised","Organised",62,65,32,45,52,35,"Organised","Organised",62,45,58,40,26.22,26.52,0,4,-1,4,8,-18,-13,-3,-13,17,17,18,-0.300000000000001
"1129",2017-11-09,"Netherlands","Scotland",1,0,"Friendly",80,74,79,75,81,75,80,73,51,53,51,50,"Organised","Organised",48,45,42,49,63,47,"Organised","Organised",42,49,46,44,25.43,28,1,6,4,6,7,-2,1,3,-7,16,-7,2,-2.57
"1130",2017-11-10,"Belgium","Mexico",3,3,"Friendly",84,78,83,78,84,78,85,75,36,53,36,53,"Organised","Organised",66,60,36,56,56,70,"Free Form","Organised",66,60,75,68,26.52,27.17,0,6,5,6,10,-17,-17,6,-20,-14,6,7,-0.650000000000002
"1131",2017-11-10,"Germany","England",0,0,"Friendly",85,82,82,82,85,82,84,81,28,49,34,52,"Organised","Organised",40,41,20,55,26,49,"Free Form","Organised",60,55,66,43,25.52,25.57,0,3,0,3,3,-21,-18,-1,-35,-23,5,23,-0.0500000000000007
"1132",2017-11-10,"France","Wales",2,0,"Friendly",84,75,84,82,84,72,82,77,35,72,30,68,"Organised","Organised",53,49,24,63,35,67,"Organised","Organised",47,53,47,44,25.65,27.17,1,9,2,12,5,-37,-38,4,-39,-32,-6,3,-1.52
"1133",2017-11-10,"Uruguay","Poland",0,0,"Friendly",80,78,85,82,74,75,79,77,51,49,49,52,"Organised","Free Form",43,56,67,52,61,34,"Organised","Free Form",67,52,44,46,27.7,27.09,0,2,3,-1,2,2,-3,-13,15,27,15,-2,0.609999999999999
"1134",2017-11-10,"Portugal","Saudi Arabia",3,0,"Friendly",83,73,86,73,82,73,80,73,51,69,50,66,"Organised","Organised",58,48,54,72,62,73,"Free Form","Organised",58,42,66,44,27.91,28.13,1,10,13,9,7,-18,-16,10,-18,-11,16,22,-0.219999999999999
"1135",2017-11-10,"Italy","Sweden",0,1,"FIFA World Cup qualification",83,76,81,77,80,76,83,76,73,53,67,52,"Organised","Organised",80,55,64,59,78,54,"Organised","Organised",33,55,29,66,26.65,26.57,0,7,4,4,7,20,15,25,5,24,-22,-37,0.0799999999999983
"1136",2017-11-11,"Denmark","Ireland",0,0,"FIFA World Cup qualification",78,75,75,76,78,75,75,75,50,53,53,50,"Organised","Organised",42,35,68,31,45,67,"Organised","Organised",46,55,60,67,26.04,29.17,0,3,-1,3,0,-3,3,7,37,-22,-9,-7,-3.13
"1137",2017-11-11,"Peru","New Zealand",0,0,"FIFA World Cup qualification",71,67,73,68,72,70,69,66,53,69,49,70,"Organised","Organised",80,40,46,76,56,69,"Organised","Organised",70,80,66,74,25.17,25.39,0,4,5,2,3,-16,-21,40,-30,-13,-10,-8,-0.219999999999999
"1138",2017-11-11,"Argentina","Russia",1,0,"Friendly",82,76,84,77,82,76,81,75,36,50,40,49,"Organised","Organised",36,37,36,63,36,46,"Free Form","Organised",66,63,76,44,27.87,28,1,6,7,6,6,-14,-9,-1,-27,-10,3,32,-0.129999999999999
"1139",2017-11-12,"Switzerland","Northern Ireland",0,0,"FIFA World Cup qualification",78,71,76,68,78,71,76,73,53,53,53,53,"Organised","Organised",55,35,59,39,60,65,"Organised","Organised",59,39,46,46,26.87,29.04,0,7,8,7,3,0,0,20,20,-5,20,0,-2.17
"1140",2017-11-13,"Saudi Arabia","Bulgaria",0,1,"Friendly",73,70,73,70,73,70,73,69,69,49,66,50,"Organised","Organised",48,41,72,55,73,47,"Organised","Organised",42,55,44,44,28.13,28.17,0,3,3,3,4,20,16,7,17,26,-13,0,-0.0400000000000027
"1141",2017-11-13,"Italy","Sweden",0,0,"FIFA World Cup qualification",83,76,81,77,80,76,83,76,73,53,67,52,"Organised","Organised",80,55,64,59,78,54,"Organised","Organised",33,55,29,66,26.65,26.57,0,7,4,4,7,20,15,25,5,24,-22,-37,0.0799999999999983
"1142",2017-11-13,"Poland","Mexico",0,1,"Friendly",78,78,82,78,75,78,77,75,49,53,52,53,"Free Form","Organised",56,60,52,56,34,70,"Free Form","Organised",52,60,46,68,27.09,27.17,0,0,4,-3,2,-4,-1,-4,-4,-36,-8,-22,-0.0800000000000018
"1143",2017-11-14,"Uruguay","Austria",1,2,"Friendly",80,77,85,78,74,77,79,77,51,40,49,39,"Organised","Organised",43,40,67,40,61,40,"Organised","Organised",67,70,44,66,27.7,25.35,0,3,7,-3,2,11,10,3,27,21,-3,-22,2.35
"1144",2017-11-14,"Colombia","China",4,0,"Friendly",79,70,80,71,79,70,78,69,68,51,66,50,"Organised","Organised",45,68,71,54,73,57,"Organised","Organised",41,54,48,49,27.74,28.04,1,9,9,9,9,17,16,-23,17,16,-13,-1,-0.300000000000001
"1145",2017-11-14,"Brazil","England",0,0,"Friendly",84,82,85,82,82,82,85,81,36,49,33,52,"Organised","Organised",33,41,40,55,42,49,"Organised","Organised",73,55,76,43,27.35,25.57,0,2,3,0,4,-13,-19,-8,-15,-7,18,33,1.78
"1146",2017-11-14,"Germany","France",2,2,"Friendly",85,84,82,84,85,84,84,82,28,35,34,30,"Organised","Organised",40,53,20,24,26,35,"Free Form","Organised",60,47,66,47,25.52,25.65,0,1,-2,1,2,-7,4,-13,-4,-9,13,19,-0.129999999999999
"1147",2017-11-14,"Denmark","Ireland",5,1,"FIFA World Cup qualification",78,75,75,76,78,75,75,75,50,53,53,50,"Organised","Organised",42,35,68,31,45,67,"Organised","Organised",46,55,60,67,26.04,29.17,1,3,-1,3,0,-3,3,7,37,-22,-9,-7,-3.13
"1148",2017-11-14,"Portugal","USA",1,1,"Friendly",83,76,86,75,82,77,80,74,51,52,50,51,"Organised","Organised",58,34,54,70,62,58,"Free Form","Organised",58,70,66,48,27.91,27.48,0,7,11,5,6,-1,-1,24,-16,4,-12,18,0.43
"1149",2017-11-14,"Netherlands","Romania",3,0,"Friendly",80,73,79,79,81,72,80,71,51,55,51,50,"Organised","Organised",48,65,42,45,63,35,"Organised","Organised",42,45,46,40,25.43,26.52,1,7,0,9,9,-4,1,-17,-3,28,-3,6,-1.09
"1150",2017-11-14,"Spain","Russia",3,3,"Friendly",86,76,84,77,86,76,86,75,32,50,28,49,"Organised","Organised",32,37,27,63,20,46,"Free Form","Organised",62,63,75,44,27.61,28,0,10,7,10,11,-18,-21,-5,-36,-26,-1,31,-0.390000000000001
"1151",2017-11-15,"Peru","New Zealand",2,0,"FIFA World Cup qualification",71,67,73,68,72,70,69,66,53,69,49,70,"Organised","Organised",80,40,46,76,56,69,"Organised","Organised",70,80,66,74,25.17,25.39,1,4,5,2,3,-16,-21,40,-30,-13,-10,-8,-0.219999999999999
"1152",2018-01-11,"Denmark","Sweden",0,1,"Friendly",78,76,75,77,78,76,76,76,50,53,53,52,"Organised","Organised",42,55,68,59,45,54,"Organised","Organised",46,55,60,66,26.04,26.57,0,2,-2,2,0,-3,1,-13,9,-9,-9,-6,-0.530000000000001
"1153",2018-03-22,"Wales","China",6,0,"Friendly",75,70,82,70,72,69,76,70,72,51,68,50,"Organised","Organised",49,68,63,54,67,57,"Organised","Organised",53,54,44,49,26.48,27.91,1,5,12,3,6,21,18,-19,9,10,-1,-5,-1.43
"1154",2018-03-23,"Austria","Slovenia",3,0,"Friendly",77,75,80,73,76,74,77,74,40,36,39,37,"Organised","Organised",40,46,40,36,40,46,"Organised","Organised",70,66,66,74,25.09,27.26,1,2,7,2,3,4,2,-6,4,-6,4,-8,-2.17
"1155",2018-03-23,"France","Colombia",2,3,"Friendly",84,79,83,80,86,79,81,78,35,68,30,66,"Organised","Organised",53,45,24,71,35,73,"Organised","Organised",47,41,47,48,25.65,27.7,0,5,3,7,3,-33,-36,8,-47,-38,6,-1,-2.05
"1156",2018-03-23,"Spain","Germany",1,1,"Friendly",86,85,84,81,86,86,87,83,32,28,28,34,"Organised","Organised",32,40,27,20,20,26,"Free Form","Free Form",62,60,75,66,27.04,25.52,0,1,3,0,4,4,-6,-8,7,-6,2,9,1.52
"1157",2018-03-23,"Switzerland","Greece",1,0,"Friendly",78,76,75,79,77,74,78,79,53,71,53,67,"Organised","Organised",55,71,59,71,60,71,"Organised","Organised",59,28,46,25,26.48,26.65,1,2,-4,3,-1,-18,-14,-16,-12,-11,31,21,-0.169999999999998
"1158",2018-03-23,"Italy","Argentina",0,2,"Friendly",83,83,83,87,82,82,85,82,73,36,67,40,"Organised","Organised",80,36,64,36,78,36,"Organised","Free Form",33,66,29,76,25.83,27.52,0,0,-4,0,3,37,27,44,28,42,-33,-47,-1.69
"1159",2018-03-23,"Mexico","Iceland",3,0,"Friendly",78,72,79,72,79,75,77,70,53,49,53,52,"Organised","Organised",60,56,56,70,70,44,"Free Form","Organised",60,70,68,43,26.39,27.78,1,6,7,4,7,4,1,4,-14,26,-10,25,-1.39
"1160",2018-03-23,"England","Netherlands",1,0,"Friendly",82,80,83,81,82,80,81,80,49,51,52,51,"Organised","Organised",41,48,55,42,49,63,"Organised","Free Form",55,42,43,46,24.65,25.43,1,2,2,2,1,-2,1,-7,13,-14,13,-3,-0.780000000000001
"1161",2018-03-23,"Norway","Australia",4,1,"Friendly",74,73,74,74,73,72,72,72,72,36,70,36,"Organised","Organised",55,46,79,36,61,46,"Organised","Organised",69,62,46,58,24.83,26.7,1,1,0,1,0,36,34,9,43,15,7,-12,-1.87
"1162",2018-03-23,"Portugal","Egypt",2,1,"Friendly",83,72,85,80,82,72,79,70,51,52,50,49,"Organised","Organised",58,64,54,58,62,31,"Free Form","Organised",58,58,66,44,27.91,27.57,1,11,5,10,9,-1,1,-6,-4,31,0,22,0.34
"1163",2018-03-23,"Brazil","Russia",3,0,"Friendly",85,76,86,78,83,76,85,76,51,50,50,49,"Organised","Organised",33,37,39,63,67,46,"Organised","Organised",73,63,76,44,27.35,28,1,9,8,7,9,1,1,-4,-24,21,10,32,-0.649999999999999
"1164",2018-03-23,"Turkey","Ireland",1,0,"Friendly",77,75,78,75,77,74,78,76,37,53,37,50,"Organised","Organised",62,35,32,31,52,67,"Organised","Organised",62,55,58,67,26.22,28.43,1,2,3,3,2,-16,-13,27,1,-15,7,-9,-2.21
"1165",2018-03-23,"Uruguay","Czech Republic",2,0,"Friendly",80,74,84,73,75,74,81,74,51,68,49,71,"Organised","Organised",43,41,67,75,61,62,"Organised","Organised",67,71,44,75,26.74,25.17,1,6,11,1,7,-17,-22,2,-8,-1,-4,-31,1.57
"1166",2018-03-24,"Canada","New Zealand",1,0,"Friendly",69,68,69,71,72,68,66,67,68,69,71,70,"Organised","Organised",70,40,50,76,70,69,"Organised","Organised",24,80,29,74,25.48,24.61,1,1,-2,4,-1,-1,1,30,-26,1,-56,-45,0.870000000000001
"1167",2018-03-24,"Chile","Sweden",2,1,"Friendly",78,76,78,77,80,76,77,76,40,53,38,52,"Organised","Organised",45,55,35,59,45,54,"Organised","Organised",55,55,68,66,29.26,26.57,1,2,1,4,1,-13,-14,-10,-24,-9,0,2,2.69
"1168",2018-03-26,"Czech Republic","China",4,1,"Friendly",74,70,73,70,74,69,74,70,68,51,71,50,"Organised","Organised",41,68,75,54,62,57,"Organised","Organised",71,54,75,49,25.17,27.91,1,4,3,5,4,17,21,-27,21,5,17,26,-2.74
