date,strong_team,weak_team,win,tournament,strong_team/other-data/decision-trees-split/football/strong_team.csv,strong_score,strong_overall,strong_avg_age,dif_overall,dif_attack,dif_deffense,dif_bu_speed,dif_bu_passing,dif_cc_crossing,dif_cc_passing,dif_cc_shooting,dif_aggression,dif_preassure,dif_avg_age,weak_team/other-data/decision-trees-split/football/weak_team.csv,weak_score,weak_overall,weak_avg_age,weak_bu_speed,weak_bu_passing,weak_bu_positioning,weak_attack,weak_deffense,weak_aggression,weak_preassure,weak_cc_crossing,weak_cc_passing,weak_cc_shooting,weak_cc_positioning,strong_bu_speed,strong_bu_passing,strong_bu_positioning,strong_attack,strong_deffense,strong_aggression,strong_preassure,strong_cc_crossing,strong_cc_passing,strong_cc_shooting,strong_cc_positioning
2017-06-25,Chile,Australia,0,Confederations Cup,Chile,1,79,28.87,7,8,6,30,3,-23,16,29,-4,-9,3.26,Australia,1,72,25.61,34,35,Organised,71,71,69,68,65,47,35,Organised,64,38,Organised,79,77,65,59,42,63,64,Organised
2017-06-25,Germany,Cameroon,1,Confederations Cup,Germany,3,85,24.65,14,11,13,23,11,-20,-10,13,4,-5,0.349999999999998,Cameroon,1,71,24.3,40,31,Organised,71,71,54,57,68,58,50,Organised,63,42,Organised,82,84,58,52,48,48,63,Organised
2017-06-28,Portugal,Chile,0,Confederations Cup,Portugal,0,83,26.22,4,6,5,-7,-4,10,-29,-16,-18,-12,-2.65,Chile,0,79,28.87,64,38,Organised,79,77,65,59,42,63,64,Organised,57,34,Organised,85,82,47,47,52,34,48,Free Form
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,45,45,Organised,75,71,40,40,50,40,50,Organised
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,45,45,Organised,86,81,55,60,36,34,68,Free Form
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,45,45,Organised,82,84,58,52,48,48,63,Organised
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,32,39,Organised,75,71,40,40,50,40,50,Organised
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,32,39,Organised,86,81,55,60,36,34,68,Free Form
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,32,39,Organised,82,84,58,52,48,48,63,Organised
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,63,42,Organised,75,71,40,40,50,40,50,Organised
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,63,42,Organised,86,81,55,60,36,34,68,Free Form
2017-06-29,Germany,Mexico,1,Confederations Cup,Germany,4,85,24.65,7,3,10,10,-12,-10,-20,26,0,6,-2.61,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,63,42,Organised,82,84,58,52,48,48,63,Organised
2017-07-01,Mexico,Paraguay,1,Friendly,Mexico,2,78,27.26,3,5,2,20,2,26,35,-11,13,13,-0.829999999999998,Paraguay,1,75,28.09,33,52,Organised,74,72,45,33,32,33,48,Organised,53,54,Organised,79,74,58,46,58,68,37,Organised
2017-07-02,Germany,Chile,1,Confederations Cup,Germany,1,85,24.65,6,3,7,-1,4,6,-15,-1,-7,-7,-4.22,Chile,0,79,28.87,64,38,Organised,79,77,65,59,42,63,64,Organised,63,42,Organised,82,84,58,52,48,48,63,Organised
2017-07-02,Portugal,Mexico,1,Confederations Cup,Portugal,2,83,26.74,5,6,7,4,-20,-6,-34,11,-11,1,-0.520000000000003,Mexico,1,78,27.26,53,54,Organised,79,74,58,46,58,68,37,Organised,57,34,Organised,85,81,47,47,52,34,48,Free Form
2017-08-31,Brazil,Ecuador,1,FIFA World Cup qualification,Brazil,2,84,26.35,10,13,14,12,-16,-8,-8,4,-8,26,-1.13,Ecuador,0,74,27.48,50,64,Organised,74,71,45,35,50,65,50,Organised,62,48,Organised,87,85,37,61,42,57,54,Organised
2017-08-31,Sweden,Bulgaria,0,FIFA World Cup qualification,Sweden,2,76,25.74,6,8,7,-5,-9,1,-19,4,25,-6,-0.6500000000000021,Bulgaria,3,70,26.39,54,54,Organised,69,69,34,48,63,62,33,Organised,49,45,Organised,77,76,59,42,64,43,37,Organised
2017-08-31,Chile,Paraguay,0,FIFA World Cup qualification,Chile,0,79,28.87,4,5,5,31,-14,10,30,16,20,26,0.780000000000001,Paraguay,3,75,28.09,33,52,Organised,74,72,45,33,32,33,48,Organised,64,38,Organised,79,77,65,59,42,63,64,Organised
2017-08-31,France,Netherlands,1,FIFA World Cup qualification,France,4,83,24.74,2,1,1,7,-1,5,-6,13,5,4,-0.560000000000002,Netherlands,0,81,25.3,45,37,Organised,81,80,50,48,52,55,39,Organised,52,36,Organised,82,81,55,52,57,49,52,Organised
2017-08-31,Peru,Bolivia,1,FIFA World Cup qualification,Peru,2,70,24.7,3,1,2,2,2,18,-1,13,0,1,-2.91,Bolivia,1,67,27.61,48,62,Organised,71,66,45,34,32,66,37,Organised,50,64,Organised,72,68,45,35,50,65,50,Organised
2017-08-31,Argentina,Uruguay,0,FIFA World Cup qualification,Argentina,0,83,27.7,4,2,0,-4,-16,2,-17,31,8,16,-0.210000000000001,Uruguay,0,79,27.91,36,55,Organised,85,80,56,44,34,51,37,Organised,32,39,Organised,87,80,64,60,36,34,68,Free Form
2017-08-31,Colombia,Venezuela,0,FIFA World Cup qualification,Colombia,0,78,26.61,6,3,5,18,16,12,18,33,11,12,3.57,Venezuela,0,72,23.04,32,33,Organised,76,71,44,33,38,32,32,Organised,50,49,Organised,79,76,55,45,50,50,65,Organised
2017-09-01,Germany,Czech Republic,1,FIFA World Cup qualification,Germany,2,85,24.65,10,9,10,16,-8,-8,-5,11,14,5,-0.6500000000000021,Czech Republic,1,75,25.3,47,50,Organised,73,74,44,47,56,53,52,Organised,63,42,Organised,82,84,58,52,48,48,63,Organised
2017-09-01,Poland,Denmark,0,FIFA World Cup qualification,Poland,0,79,27.09,1,6,1,0,-21,-11,-10,6,1,-29,2.26,Denmark,4,78,24.83,55,56,Organised,76,76,55,66,58,46,50,Organised,55,35,Free Form,82,77,56,37,47,36,56,Free Form
2017-09-02,Spain,Italy,1,FIFA World Cup qualification,Spain,3,85,26.39,2,2,0,-11,-16,-19,-4,15,1,7,0.300000000000001,Italy,0,83,26.09,52,54,Organised,82,85,44,34,60,42,42,Organised,41,38,Organised,84,85,45,41,41,38,57,Free Form
2017-09-02,Austria,Wales,0,FIFA World Cup qualification,Austria,0,77,25.61,1,2,1,1,4,8,8,26,10,6,-0.2600000000000019,Wales,1,76,25.87,60,44,Organised,76,76,53,48,46,53,40,Organised,61,48,Organised,78,77,63,54,54,61,66,Organised
2017-09-03,Belgium,Greece,1,FIFA World Cup qualification,Belgium,2,84,26.09,8,8,6,-14,-22,-30,-24,-16,0,23,0.390000000000001,Greece,1,76,25.7,55,60,Organised,77,78,56,35,63,60,62,Organised,41,38,Organised,85,84,56,58,33,36,46,Free Form
2017-09-03,Portugal,Hungary,1,FIFA World Cup qualification,Portugal,1,83,26.74,11,13,11,-4,-19,-10,-28,9,2,0,1.0,Hungary,0,72,25.74,61,53,Organised,72,70,45,47,62,62,39,Organised,57,34,Organised,85,81,47,47,52,34,48,Free Form
2017-09-03,Netherlands,Bulgaria,1,FIFA World Cup qualification,Netherlands,3,81,25.3,11,12,11,-9,-17,-11,-7,6,16,0,-1.09,Bulgaria,1,70,26.39,54,54,Organised,69,69,34,48,63,62,33,Organised,45,37,Organised,81,80,50,48,52,55,39,Organised
2017-09-04,Germany,Norway,1,FIFA World Cup qualification,Germany,6,85,24.65,12,10,13,0,-17,-4,-20,2,11,19,-0.2600000000000019,Norway,0,73,24.91,63,59,Organised,72,71,47,33,52,68,61,Organised,45,37,Organised,78,77,50,48,52,55,39,Organised
2017-09-04,Germany,Norway,1,FIFA World Cup qualification,Germany,6,85,24.65,12,10,13,0,-17,-4,-20,2,11,19,-0.2600000000000019,Norway,0,73,24.91,63,59,Organised,72,71,47,33,52,68,61,Organised,45,37,Organised,82,84,58,52,48,48,63,Organised
2017-09-04,Germany,Norway,1,FIFA World Cup qualification,Germany,6,85,24.65,12,10,13,0,-17,-4,-20,2,11,19,-0.2600000000000019,Norway,0,73,24.91,63,59,Organised,72,71,47,33,52,68,61,Organised,63,42,Organised,78,77,50,48,52,55,39,Organised
2017-09-04,Germany,Norway,1,FIFA World Cup qualification,Germany,6,85,24.65,12,10,13,0,-17,-4,-20,2,11,19,-0.2600000000000019,Norway,0,73,24.91,63,59,Organised,72,71,47,33,52,68,61,Organised,63,42,Organised,82,84,58,52,48,48,63,Organised
2017-09-04,Czech Republic,Northern Ireland,0,FIFA World Cup qualification,Czech Republic,0,75,25.3,4,4,2,-10,-5,11,3,-10,-6,7,-2.22,Northern Ireland,2,71,27.52,57,55,Organised,69,72,50,40,45,50,62,Organised,47,50,Organised,73,74,44,47,56,53,52,Organised
2017-09-05,Argentina,Venezuela,0,FIFA World Cup qualification,Argentina,1,83,27.7,11,11,9,0,6,-2,2,36,20,27,4.66,Venezuela,1,72,23.04,32,33,Organised,76,71,44,33,38,32,32,Organised,32,39,Organised,87,80,64,60,36,34,68,Free Form
2017-09-05,Chile,Bolivia,0,FIFA World Cup qualification,Chile,0,79,28.87,12,8,11,16,-24,10,-3,27,20,25,1.26,Bolivia,1,67,27.61,48,62,Organised,71,66,45,34,32,66,37,Organised,64,38,Organised,79,77,65,59,42,63,64,Organised
2017-09-05,Brazil,Colombia,0,FIFA World Cup qualification,Brazil,1,84,26.35,6,8,9,12,-1,-8,7,-11,-18,16,-0.259999999999998,Colombia,1,78,26.61,50,49,Organised,79,76,55,45,50,50,65,Organised,62,48,Organised,87,85,37,61,42,57,54,Organised
2017-09-05,Ecuador,Peru,0,FIFA World Cup qualification,Ecuador,0,74,27.48,4,2,3,0,0,0,0,0,0,0,2.78,Peru,2,70,24.7,50,64,Organised,72,68,45,35,50,65,50,Organised,50,64,Organised,74,71,45,35,50,65,50,Organised
2017-09-05,Uruguay,Paraguay,1,FIFA World Cup qualification,Uruguay,2,79,27.91,4,11,8,3,3,2,18,-11,11,11,-0.18,Paraguay,1,75,28.09,33,52,Organised,74,72,45,33,32,33,48,Organised,36,55,Organised,85,80,56,44,34,51,37,Organised
2017-10-05,Argentina,Peru,0,FIFA World Cup qualification,Argentina,0,83,28.04,12,16,14,-17,-9,-44,-10,-20,-4,10,2.13,Peru,0,71,25.91,53,49,Organised,71,68,70,66,80,46,56,Organised,36,40,Organised,87,82,66,76,36,36,36,Free Form
2017-10-05,Brazil,Bolivia,0,FIFA World Cup qualification,Brazil,0,84,27.35,17,10,19,-14,-20,-39,-6,-28,27,32,0.390000000000001,Bolivia,0,67,26.96,50,53,Organised,75,66,46,44,72,46,70,Organised,36,33,Organised,85,85,73,76,33,40,42,Organised
2017-10-05,Chile,Ecuador,1,FIFA World Cup qualification,Chile,2,79,29.78,6,4,7,-11,-15,-33,3,-25,5,10,1.08,Ecuador,1,73,28.7,51,53,Organised,75,70,50,58,78,32,70,Organised,40,38,Organised,79,77,55,68,45,35,45,Organised
2017-10-05,Colombia,Paraguay,0,FIFA World Cup qualification,Colombia,1,78,27.96,4,5,4,18,16,-17,35,16,-13,-11,0.2200000000000019,Paraguay,2,74,27.74,50,50,Organised,75,73,54,59,62,36,57,Organised,68,66,Organised,80,77,41,48,45,71,73,Organised
2017-10-05,England,Slovenia,1,FIFA World Cup qualification,England,1,82,25.7,8,10,8,13,15,-5,19,3,-11,-31,-1.52,Slovenia,0,74,27.22,36,37,Organised,74,73,66,74,46,36,46,Organised,49,52,Organised,84,81,55,43,41,55,49,Organised
2017-10-05,Germany,Northern Ireland,1,FIFA World Cup qualification,Germany,3,85,25.52,14,14,10,-25,-19,5,-19,-39,21,20,-3.0,Northern Ireland,1,71,28.52,53,53,Organised,68,73,39,46,35,39,65,Organised,28,34,Organised,82,83,60,66,40,20,26,Free Form
2017-10-05,Uruguay,Venezuela,0,FIFA World Cup qualification,Uruguay,0,80,27.39,8,11,9,-20,-19,-9,5,-1,33,18,3.22,Venezuela,0,72,24.17,71,68,Organised,74,72,34,26,52,62,62,Organised,51,49,Organised,85,81,67,44,43,67,61,Organised
2017-10-06,Turkey,Iceland,0,FIFA World Cup qualification,Turkey,0,77,26.22,5,6,10,-12,-15,6,-38,8,-8,15,-1.56,Iceland,3,72,27.78,49,52,Organised,72,69,70,43,56,70,44,Organised,37,37,Organised,78,79,62,58,62,32,52,Organised
2017-10-07,France,Bulgaria,1,FIFA World Cup qualification,France,1,84,24.87,14,14,12,-14,-20,12,-31,-12,-8,3,-3.3,Bulgaria,0,70,28.17,49,50,Organised,70,69,55,44,41,55,47,Organised,35,30,Organised,84,81,47,47,53,24,35,Organised
2017-10-07,Switzerland,Hungary,1,FIFA World Cup qualification,Switzerland,5,78,26.87,6,2,5,-18,-13,-3,-3,-9,7,3,-0.649999999999999,Hungary,2,72,27.52,71,66,Organised,72,71,52,43,58,62,69,Organised,53,53,Organised,74,76,59,46,55,59,60,Organised
2017-10-08,Denmark,Romania,0,FIFA World Cup qualification,Denmark,1,78,26.09,5,-3,6,-5,3,-23,23,10,1,20,-0.43,Romania,1,73,26.52,55,50,Organised,79,71,45,40,65,45,35,Organised,50,53,Organised,76,77,46,60,42,68,45,Organised
2017-10-08,Norway,Northern Ireland,1,FIFA World Cup qualification,Norway,1,73,25.48,2,6,0,19,17,20,40,-4,30,0,-3.04,Northern Ireland,0,71,28.52,53,53,Organised,68,73,39,46,35,39,65,Organised,72,70,Organised,74,73,69,46,55,79,61,Organised
2017-10-08,Slovenia,Scotland,0,FIFA World Cup qualification,Slovenia,2,74,27.22,0,0,0,-17,-13,1,-13,-1,17,30,-1.61,Scotland,2,74,28.83,53,50,Organised,74,73,49,44,45,49,47,Organised,36,37,Organised,74,73,66,74,46,36,46,Organised
2017-10-09,Turkey,Finland,0,FIFA World Cup qualification,Turkey,2,77,26.22,6,7,9,-12,-14,16,-20,-16,32,33,-0.82,Finland,2,71,27.04,49,51,Organised,71,70,30,25,46,52,68,Organised,37,37,Organised,78,79,62,58,62,32,52,Organised
2017-10-09,Wales,Ireland,0,FIFA World Cup qualification,Wales,0,75,27.35,0,6,1,19,18,14,32,0,-2,-23,-2.3,Ireland,1,75,29.65,53,50,Organised,76,76,55,67,35,31,67,Organised,60,56,Organised,65,70,50,40,45,50,62,Organised
2017-10-09,Wales,Ireland,0,FIFA World Cup qualification,Wales,0,75,27.35,0,6,1,19,18,14,32,0,-2,-23,-2.3,Ireland,1,75,29.65,53,50,Organised,76,76,55,67,35,31,67,Organised,60,56,Organised,82,77,53,44,49,63,67,Organised
2017-10-09,Wales,Ireland,0,FIFA World Cup qualification,Wales,0,75,27.35,0,6,1,19,18,14,32,0,-2,-23,-2.3,Ireland,1,75,29.65,53,50,Organised,76,76,55,67,35,31,67,Organised,72,68,Organised,65,70,50,40,45,50,62,Organised
2017-10-09,Wales,Ireland,0,FIFA World Cup qualification,Wales,0,75,27.35,0,6,1,19,18,14,32,0,-2,-23,-2.3,Ireland,1,75,29.65,53,50,Organised,76,76,55,67,35,31,67,Organised,72,68,Organised,82,77,53,44,49,63,67,Organised
2017-10-10,Brazil,Chile,1,FIFA World Cup qualification,Brazil,3,84,27.35,5,6,8,-4,-5,-12,5,-3,18,8,-2.43,Chile,0,79,29.78,70,60,Organised,67,65,60,65,65,65,70,Organised,36,33,Organised,85,85,73,76,33,40,42,Organised
2017-10-10,Brazil,Chile,1,FIFA World Cup qualification,Brazil,3,84,27.35,5,6,8,-4,-5,-12,5,-3,18,8,-2.43,Chile,0,79,29.78,70,60,Organised,79,77,55,68,45,35,45,Organised,36,33,Organised,85,85,73,76,33,40,42,Organised
2017-10-10,Brazil,Chile,1,FIFA World Cup qualification,Brazil,3,84,27.35,5,6,8,-4,-5,-12,5,-3,18,8,-2.43,Chile,0,79,29.78,40,38,Organised,67,65,60,65,65,65,70,Organised,36,33,Organised,85,85,73,76,33,40,42,Organised
2017-10-10,Brazil,Chile,1,FIFA World Cup qualification,Brazil,3,84,27.35,5,6,8,-4,-5,-12,5,-3,18,8,-2.43,Chile,0,79,29.78,40,38,Organised,79,77,55,68,45,35,45,Organised,36,33,Organised,85,85,73,76,33,40,42,Organised
2017-10-10,Argentina,Ecuador,1,FIFA World Cup qualification,Argentina,3,83,28.04,10,12,12,-15,-13,-42,4,-34,16,18,-0.66,Ecuador,1,73,28.7,51,53,Organised,75,70,50,58,78,32,70,Organised,53,54,Organised,72,69,58,46,58,68,38,Organised
2017-10-10,Argentina,Ecuador,1,FIFA World Cup qualification,Argentina,3,83,28.04,10,12,12,-15,-13,-42,4,-34,16,18,-0.66,Ecuador,1,73,28.7,51,53,Organised,75,70,50,58,78,32,70,Organised,53,54,Organised,87,82,66,76,36,36,36,Free Form
2017-10-10,Argentina,Ecuador,1,FIFA World Cup qualification,Argentina,3,83,28.04,10,12,12,-15,-13,-42,4,-34,16,18,-0.66,Ecuador,1,73,28.7,51,53,Organised,75,70,50,58,78,32,70,Organised,36,40,Organised,72,69,58,46,58,68,38,Organised
2017-10-10,Argentina,Ecuador,1,FIFA World Cup qualification,Argentina,3,83,28.04,10,12,12,-15,-13,-42,4,-34,16,18,-0.66,Ecuador,1,73,28.7,51,53,Organised,75,70,50,58,78,32,70,Organised,36,40,Organised,87,82,66,76,36,36,36,Free Form
2017-10-10,Netherlands,Sweden,1,FIFA World Cup qualification,Netherlands,2,81,25.74,5,5,3,-2,-1,-7,-17,9,-13,-20,-0.870000000000001,Sweden,0,76,26.61,53,52,Organised,77,76,55,66,55,59,54,Organised,51,51,Organised,82,79,42,46,48,42,63,Organised
2017-10-10,Paraguay,Venezuela,0,FIFA World Cup qualification,Paraguay,0,74,27.74,2,1,1,-21,-18,10,-26,-5,20,33,3.57,Venezuela,1,72,24.17,71,68,Organised,74,72,34,26,52,62,62,Organised,50,50,Organised,75,73,54,59,62,36,57,Organised
2017-10-10,Colombia,Peru,0,FIFA World Cup qualification,Colombia,1,78,27.96,7,9,9,15,17,-35,25,17,-29,-18,2.05,Peru,1,71,25.91,53,49,Organised,71,68,70,66,80,46,56,Organised,68,66,Organised,80,77,41,48,45,71,73,Organised
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,40,45,Organised,73,73,50,40,55,40,55,Organised
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,40,45,Organised,82,74,56,37,47,36,56,Free Form
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,40,45,Organised,86,80,58,66,58,54,62,Free Form
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,55,35,Free Form,73,73,50,40,55,40,55,Organised
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,55,35,Free Form,82,74,56,37,47,36,56,Free Form
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,55,35,Free Form,86,80,58,66,58,54,62,Free Form
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,51,50,Organised,73,73,50,40,55,40,55,Organised
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,51,50,Organised,82,74,56,37,47,36,56,Free Form
2017-10-10,Portugal,Switzerland,1,FIFA World Cup qualification,Portugal,2,82,27.57,4,12,4,-2,-3,3,-5,2,-1,20,0.699999999999999,Switzerland,0,78,26.87,53,53,Organised,74,76,59,46,55,59,60,Organised,51,50,Organised,86,80,58,66,58,54,62,Free Form
2017-10-10,Uruguay,Bolivia,1,FIFA World Cup qualification,Uruguay,4,80,27.39,13,10,15,1,-4,-29,21,-9,21,0,0.43,Bolivia,2,67,26.96,50,53,Organised,75,66,46,44,72,46,70,Organised,51,49,Organised,85,81,67,44,43,67,61,Organised
2017-11-08,Czech Republic,Iceland,1,Friendly,Czech Republic,2,75,25.35,3,3,6,19,19,-15,5,18,1,32,-2.43,Iceland,1,72,27.78,49,52,Organised,72,69,70,43,56,70,44,Organised,68,71,Organised,75,75,71,75,41,75,62,Organised
2017-11-09,Switzerland,Northern Ireland,1,FIFA World Cup qualification,Switzerland,1,78,26.87,7,8,3,0,0,20,20,-5,20,0,-2.17,Northern Ireland,0,71,29.04,53,53,Organised,68,73,39,46,35,39,65,Organised,53,53,Organised,76,76,59,46,55,59,60,Organised
2017-11-09,Turkey,Romania,0,Friendly,Turkey,0,77,26.22,4,-1,8,-18,-13,-3,-13,17,17,18,-0.300000000000001,Romania,2,73,26.52,55,50,Organised,79,71,45,40,65,45,35,Organised,37,37,Organised,78,79,62,58,62,32,52,Organised
2017-11-09,Netherlands,Scotland,1,Friendly,Netherlands,1,80,25.43,6,4,7,-2,1,3,-7,16,-7,2,-2.57,Scotland,0,74,28.0,53,50,Organised,75,73,49,44,45,49,47,Organised,51,51,Organised,79,80,42,46,48,42,63,Organised
2017-11-10,Belgium,Mexico,0,Friendly,Belgium,3,84,26.52,6,5,10,-17,-17,6,-20,-14,6,7,-0.6500000000000021,Mexico,3,78,27.17,53,53,Organised,78,75,60,68,60,56,70,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2017-11-10,Belgium,Mexico,0,Friendly,Belgium,3,84,26.52,6,5,10,-17,-17,6,-20,-14,6,7,-0.6500000000000021,Mexico,3,78,27.17,53,53,Organised,78,75,60,68,60,56,70,Organised,54,56,Organised,83,85,66,75,66,36,56,Free Form
2017-11-10,Belgium,Mexico,0,Friendly,Belgium,3,84,26.52,6,5,10,-17,-17,6,-20,-14,6,7,-0.6500000000000021,Mexico,3,78,27.17,53,53,Organised,78,75,60,68,60,56,70,Organised,36,36,Organised,83,79,47,43,67,56,51,Organised
2017-11-10,Belgium,Mexico,0,Friendly,Belgium,3,84,26.52,6,5,10,-17,-17,6,-20,-14,6,7,-0.6500000000000021,Mexico,3,78,27.17,53,53,Organised,78,75,60,68,60,56,70,Organised,36,36,Organised,83,85,66,75,66,36,56,Free Form
2017-11-10,Germany,England,0,Friendly,Germany,0,85,25.52,3,0,3,-21,-18,-1,-35,-23,5,23,-0.0500000000000007,England,0,82,25.57,49,52,Organised,82,81,55,43,41,55,49,Organised,28,34,Organised,82,84,60,66,40,20,26,Free Form
2017-11-10,France,Wales,1,Friendly,France,2,84,25.65,9,2,5,-37,-38,4,-39,-32,-6,3,-1.52,Wales,0,75,27.17,72,68,Organised,82,77,53,44,49,63,67,Organised,35,30,Organised,84,82,47,47,53,24,35,Organised
2017-11-10,Uruguay,Poland,0,Friendly,Uruguay,0,80,27.7,2,3,2,2,-3,-13,15,27,15,-2,0.609999999999999,Poland,0,78,27.09,49,52,Free Form,82,77,52,46,56,52,34,Free Form,51,49,Organised,85,79,67,44,43,67,61,Organised
2017-11-10,Portugal,Saudi Arabia,1,Friendly,Portugal,3,83,27.91,10,13,7,-18,-16,10,-18,-11,16,22,-0.219999999999999,Saudi Arabia,0,73,28.13,69,66,Organised,73,73,42,44,48,72,73,Organised,51,50,Organised,86,80,58,66,58,54,62,Free Form
2017-11-10,Italy,Sweden,0,FIFA World Cup qualification,Italy,0,83,26.65,7,4,7,20,15,25,5,24,-22,-37,0.0799999999999983,Sweden,1,76,26.57,53,52,Organised,77,76,55,66,55,59,54,Organised,73,67,Organised,81,83,33,29,80,64,78,Organised
2017-11-11,Denmark,Ireland,0,FIFA World Cup qualification,Denmark,0,78,26.04,3,-1,0,-3,3,7,37,-22,-9,-7,-3.13,Ireland,0,75,29.17,53,50,Organised,76,75,55,67,35,31,67,Organised,50,53,Organised,75,75,46,60,42,68,45,Organised
2017-11-11,Peru,New Zealand,0,FIFA World Cup qualification,Peru,0,71,25.17,4,5,3,-16,-21,40,-30,-13,-10,-8,-0.219999999999999,New Zealand,0,67,25.39,69,70,Organised,68,66,80,74,40,76,69,Organised,53,49,Organised,73,69,70,66,80,46,56,Organised
2017-11-11,Argentina,Russia,1,Friendly,Argentina,1,82,27.87,6,7,6,-14,-9,-1,-27,-10,3,32,-0.129999999999999,Russia,0,76,28.0,50,49,Organised,77,75,63,44,37,63,46,Organised,36,40,Organised,84,81,66,76,36,36,36,Free Form
2017-11-12,Switzerland,Northern Ireland,0,FIFA World Cup qualification,Switzerland,0,78,26.87,7,8,3,0,0,20,20,-5,20,0,-2.17,Northern Ireland,0,71,29.04,53,53,Organised,68,73,39,46,35,39,65,Organised,53,53,Organised,76,76,59,46,55,59,60,Organised
2017-11-13,Saudi Arabia,Bulgaria,0,Friendly,Saudi Arabia,0,73,28.13,3,3,4,20,16,7,17,26,-13,0,-0.0400000000000027,Bulgaria,1,70,28.17,49,50,Organised,70,69,55,44,41,55,47,Organised,69,66,Organised,73,73,42,44,48,72,73,Organised
2017-11-13,Italy,Sweden,0,FIFA World Cup qualification,Italy,0,83,26.65,7,4,7,20,15,25,5,24,-22,-37,0.0799999999999983,Sweden,0,76,26.57,53,52,Organised,77,76,55,66,55,59,54,Organised,73,67,Organised,81,83,33,29,80,64,78,Organised
2017-11-13,Poland,Mexico,0,Friendly,Poland,0,78,27.09,0,4,2,-4,-1,-4,-4,-36,-8,-22,-0.0800000000000018,Mexico,1,78,27.17,53,53,Organised,78,75,60,68,60,56,70,Organised,33,52,Organised,79,70,45,33,32,33,48,Organised
